Game ID,Black Player,White Player,Result,Winner,Board Diff,Corner Diff,Territory Diff,Liberty Diff
223449,赵治勋,河野临,白胜0.5目,W,6,-12,-2,21
225877,赵治勋,桥本雄二郎,黑中盘胜,B,0,1,-1,0
226843,一力辽,赵治勋,黑中盘胜,B,-5,-2,-8,7
236873,赵治勋,ZEN,黑中盘胜,B,-4,-8,-4,-35
236879,DeepZenGo,赵治勋,黑中盘胜,B,1,-5,0,9
237431,赵治勋,DeepZenG,黑中盘胜,B,2,2,0,-13
259192,赵治勋,金泽秀男,白胜5.5目,W,0,-3,21,34
271576,大西龙平,赵治勋,白中盘胜,W,-4,-1,-1,-28
273391,赵治勋,依田纪基,黑中盘胜,B,1,-6,-32,20
275636,羽根泰正,赵治勋,白中盘胜,W,1,-9,-7,-19
284524,赵治勋,苏耀国,白中盘胜,W,2,-1,9,12
296515,羽根直树,赵治勋,白中盘胜,W,0,-3,-4,-4
296524,苏耀国,赵治勋,黑胜4.5目,B,-1,-4,14,9
370843,片冈聪,赵治勋,白中盘胜,W,1,3,2,4
370935,赵治勋,星野正树,黑胜10.5目,B,-1,-6,-18,-27
371049,高尾绅路,赵治勋,黑中盘胜,B,1,-2,3,-20
371284,赵治勋,结城聪,黑中盘胜,B,-1,-2,3,3
371518,赵治勋,苑田勇一,黑胜0.5目,B,6,3,-15,-14
371708,赵治勋,柳时熏,黑中盘胜,B,4,8,55,-2
371796,赵治勋,王立诚,黑中盘胜,B,1,0,4,27
372111,赵治勋,许家元,白中盘胜,W,1,-4,3,4
372225,小林觉,赵治勋,黑胜0.5目,B,-1,-7,-8,-19
372297,金秀俊,赵治勋,白胜1.5目,W,7,7,7,1
372304,赵治勋,安官旭,黑中盘胜,B,0,5,2,42
372412,赵治勋,金东烨,黑胜4.5目,B,1,1,0,-1
372467,酒井真树,赵治勋,白胜3.5目,W,4,4,10,3
372642,林子渊,赵治勋,白中盘胜,W,0,-2,0,5
372707,郑大相,赵治勋,白中盘胜,W,2,6,9,-17
372757,山城宏,赵治勋,白中盘胜,W,-2,-1,-10,6
372846,沼馆沙辉哉,赵治勋,白中盘胜,W,0,-1,1,30
373254,汤川光久,赵治勋,白中盘胜,W,0,2,2,-2
373465,赵治勋,黄元俊,黑中盘胜,B,3,6,5,10
373856,赵治勋,堀本满成,黑中盘胜,B,2,1,2,23
378734,吴圭喆,赵治勋,白胜5.5目,W,-1,-3,4,11
381103,赵治勋,芝野虎丸,白胜6.5目,W,33,-2,36,35
382157,赵治勋,许壮会,黑中盘胜,B,-5,1,-5,-26
466315,金惠敏,赵治勋,白中盘胜,W,-1,-2,-2,-3
494298,李玟真,赵治勋,白胜15.5目,W,2,-2,2,11
498556,王铭琬,赵治勋,白中盘胜,W,-3,-1,-4,-11
504610,DeepZenGo,赵治勋,黑中盘胜,B,1,1,0,15
507093,徐能旭,赵治勋,白胜5.5目,W,2,-3,-5,-2
517235,赵治勋,余正麒,白中盘胜,W,0,1,2,13
521248,赵惠连,赵治勋,白中盘胜,W,-2,-1,-4,-19
529924,工藤纪夫,赵治勋,白中盘胜,W,-5,-4,-1,12
536676,赵治勋,苏耀国,白中盘胜,W,2,-1,0,6
557701,赵治勋,志田达哉,黑中盘胜,B,1,1,0,-13
564092,赵治勋,王铭琬,黑胜2.5目,B,-4,-5,-5,-2
592148,赵治勋,片冈聪,白中盘胜,W,-2,-4,-2,-10
614451,黄翊祖,赵治勋,白中盘胜,W,-2,6,-1,-7
650913,赵治勋,小林觉,黑中盘胜,B,-1,2,-2,4
667666,村川大介,赵治勋,黑中盘胜,B,0,-1,-2,-17
732137,赵治勋,芝野虎丸,白中盘胜,W,0,5,6,11
1071350,山田规三生,赵治勋,黑中盘胜,B,4,-4,2,-1
1179568,赵治勋,工藤纪夫,黑中盘胜,B,0,0,-1,-14
1197409,赵治勋,黄翊祖,黑中盘胜,B,2,4,-1,14
195647,罗钟勋,崔精,白中盘胜,W,3,1,5,8
197008,崔精,罗玄,白中盘胜,W,-4,7,3,31
197225,金灿佑,崔精,白中盘胜,W,2,1,1,-7
218046,金彩瑛,崔精,白中盘胜,W,0,0,3,15
219388,李昌镐,崔精,黑中盘胜,B,-1,2,-7,-24
219709,李昌镐,崔精,黑中盘胜,B,1,-7,-2,-8
223088,金东昊,崔精,白中盘胜,W,1,2,2,27
223462,崔精,韩态熙,白中盘胜,W,2,1,11,-5
225910,尹峻相,崔精,白胜7.5目,W,-3,-2,-5,0
227148,崔精,睦镇硕,白中盘胜,W,10,-1,13,45
230542,崔精,吴侑珍,白中盘胜,W,-3,6,-3,-20
235127,李赫,崔精,黑中盘胜,B,-1,-3,-6,-29
254424,申真谞,崔精,黑中盘胜,B,-3,14,-3,-15
272357,崔精,朴志娟,黑中盘胜,B,1,0,1,6
274237,吴侑珍,崔精,白中盘胜,W,1,2,1,1
274865,崔精,金惠敏,黑中盘胜,B,-1,3,-2,0
275644,朴志恩,崔精,白中盘胜,W,2,-3,0,3
280485,崔精,张兮领,黑中盘胜,B,2,5,28,-20
281182,李玟真,崔精,白中盘胜,W,-4,8,-6,3
283845,张强,崔精,黑中盘胜,B,1,-7,0,14
286282,姜多情,崔精,白中盘胜,W,4,2,-12,-15
290701,崔宰荣,崔精,白中盘胜,W,5,2,2,11
290720,曹又尹,崔精,黑中盘胜,B,4,3,0,10
291666,朴泰姬,崔精,白中盘胜,W,-2,-3,-1,-6
292463,崔精,金惠敏,黑胜1.5目,B,6,-5,7,22
370858,崔精,张兮领,黑中盘胜,B,3,-5,3,27
370946,崔精,李瑟娥,黑胜3.5目,B,-3,-1,-2,4
371032,黑嘉嘉,崔精,白中盘胜,W,2,0,3,-21
371056,崔精,藤泽里菜,黑胜3/4子,B,1,-1,4,8
371068,於之莹,崔精,白中盘胜,W,0,5,0,-16
371110,崔精,曹又尹,黑中盘胜,B,1,-3,5,12
371150,李瑟娥,崔精,白中盘胜,W,4,7,4,32
371200,金明训,崔精,黑中盘胜,B,1,-7,-18,-7
371205,崔精,李玟真,黑中盘胜,B,-1,5,-2,2
371228,金多瑛,崔精,白中盘胜,W,0,6,0,-6
371351,伊田笃史,崔精,黑中盘胜,B,-1,6,-7,3
371777,陈一鸣,崔精,白中盘胜,W,0,-2,-1,-8
371816,李赫,崔精,黑中盘胜,B,-1,-13,-23,-19
371956,崔精,李志贤,白中盘胜,W,-1,-2,3,-5
372076,崔精,金起用,黑中盘胜,B,-2,4,-11,13
372386,崔精,李世石,白中盘胜,W,-2,4,-1,-9
372820,崔精,黑嘉嘉,黑中盘胜,B,1,0,-2,-24
372832,於之莹,崔精,白中盘胜,W,2,0,0,-1
372861,崔精,洪性志,白中盘胜,W,-2,0,4,-9
373389,杨子萱,崔精,白中盘胜,W,0,2,0,17
373460,李昌镐,崔精,黑中盘胜,B,3,0,10,3
373908,崔精,洪基杓,白胜4.5目,W,-1,0,-1,4
375233,蔡李宸,崔精,黑胜3又3/4子,B,2,0,3,13
379149,姜智洙,崔精,白中盘胜,W,-1,-1,0,11
381137,崔精,藤泽里菜,白中盘胜,W,6,1,8,18
381150,崔精,李赫,黑中盘胜,B,2,-6,1,11
381762,李赫,崔精,黑中盘胜,B,0,-3,-1,6
381766,苏圣芳,崔精,白中盘胜,W,1,3,3,20
384684,崔哲瀚,崔精,黑中盘胜,B,5,9,4,-2
388091,元晟溱,崔精,白胜0.5目,W,2,5,6,25
392715,李赫,崔精,白中盘胜,W,3,-3,7,32
393206,向井千瑛,崔精,白中盘胜,W,0,2,3,17
394237,於之莹,崔精,白中盘胜,W,-2,-1,-2,-24
394648,王晨星,崔精,白中盘胜,W,1,-8,-6,13
395861,崔精,吴侑珍,黑中盘胜,B,-4,1,2,6
396299,金多瑛,崔精,黑胜1.5目,B,0,-2,-20,7
401871,崔精,权周利,黑中盘胜,B,3,-7,2,6
409767,韩态熙,崔精,黑中盘胜,B,-1,4,-8,-22
411307,崔精,於之莹,白中盘胜,W,-1,-2,-13,-13
415973,朴志恩,崔精,白中盘胜,W,3,-11,8,42
428314,姜智洙,崔精,白中盘胜,W,-4,0,-2,9
441682,金彩瑛,崔精,白中盘胜,W,-2,0,-3,-15
444586,崔精,金彩瑛,黑中盘胜,B,4,0,4,17
452570,崔宰荣,崔精,黑中盘胜,B,5,1,4,24
468160,崔精,朴志恩,黑中盘胜,B,-4,1,-7,-12
472786,李映周,崔精,白中盘胜,W,1,-3,1,-16
477848,吴政娥,崔精,黑中盘胜,B,0,-6,-3,3
480553,向井千瑛,崔精,白中盘胜,W,2,-10,6,-11
481244,於之莹,崔精,黑中盘胜,B,0,2,3,-4
482067,藤泽里菜,崔精,白中盘胜,W,5,3,-4,-2
485393,崔精,文度媛,黑中盘胜,B,-1,1,-10,-19
486105,崔精,王晨星,黑中盘胜,B,4,-3,-11,18
488249,权周利,崔精,白胜16.5目,W,-1,4,-4,24
494300,李瑟娥,崔精,白中盘胜,W,-1,1,3,3
497840,藤泽里菜,崔精,白中盘胜,W,0,-3,2,7
498560,申真谞,崔精,黑中盘胜,B,0,3,-2,11
504608,崔精,尹显斌,黑中盘胜,B,2,1,-4,-10
513569,崔精,李裕真,白胜0.5目,W,-5,-6,13,7
516391,朴志娟,崔精,白中盘胜,W,4,5,10,26
518083,崔精,吴政娥,黑中盘胜,B,-7,-1,-8,0
522966,崔精,姜多情,黑中盘胜,B,10,-1,7,-14
525685,尹渠,崔精,白中盘胜,W,0,-7,2,-1
527453,崔精,陆敏全,黑中盘胜,B,-3,2,-3,-6
528345,李赫,崔精,白中盘胜,W,3,8,2,25
531932,崔精,金彩瑛,黑中盘胜,B,1,-6,5,8
534823,崔精,李玟真,黑中盘胜,B,1,5,11,5
536687,於之莹,崔精,黑中盘胜,B,4,5,7,20
537602,崔精,谢依旻,黑胜4又3/4子,B,-2,-2,-1,23
538802,黑嘉嘉,崔精,白胜1又1/4子,W,1,1,20,8
541680,金旼柾,崔精,白中盘胜,W,3,3,3,17
553913,崔精,王晨星,黑中盘胜,B,1,0,-3,-27
558603,金多瑛,崔精,白中盘胜,W,5,12,8,4
559623,金多瑛,崔精,白中盘胜,W,0,2,2,30
563166,崔精,藤泽里菜,黑中盘胜,B,4,9,3,11
564086,芮乃伟,崔精,白中盘胜,W,3,-1,-6,-11
564885,崔精,於之莹,白胜2又1/4子,W,-2,1,-24,-13
564886,崔精,王晨星,黑中盘胜,B,0,0,-1,14
577602,崔精,罗玄,黑胜0.5目,B,-3,4,-6,-6
605588,李志贤,崔精,黑中盘胜,B,1,-5,-3,11
606781,车主惠,崔精,白中盘胜,W,0,-6,-2,-2
610455,崔精,金彩瑛,白中盘胜,W,3,-8,-2,33
612997,金彩瑛,崔精,黑胜2又3/4子,B,3,-5,11,-11
650919,金美里,崔精,白中盘胜,W,-2,1,1,1
665881,时越,崔精,白中盘胜,W,2,-6,8,1
666734,陶欣然,崔精,白中盘胜,W,8,2,11,31
691892,崔精,吴侑珍,黑中盘胜,B,4,2,3,5
694753,崔精,连笑,白中盘胜,W,0,-2,-1,-23
697565,李瑟娥,崔精,黑中盘胜,B,4,3,5,17
704057,崔精,李瑟娥,黑中盘胜,B,-4,-4,-5,-32
707284,崔精,藤泽里菜,黑中盘胜,B,3,1,-5,10
707296,於之莹,崔精,黑中盘胜,B,7,-6,7,11
708309,崔精,杨子萱,黑中盘胜,B,0,0,-3,3
708317,崔精,於之莹,黑中盘胜,B,7,7,8,31
716274,许瑞玹,崔精,白中盘胜,W,0,4,0,-4
720791,李瑟娥,崔精,白中盘胜,W,-3,1,-3,-4
726826,崔精,於之莹,黑中盘胜,B,-5,2,-6,-38
728027,崔精,周泓余,黑中盘胜,B,1,0,-2,3
729096,崔精,黑嘉嘉,黑中盘胜,B,1,-6,-2,-6
732138,崔精,吴侑珍,黑中盘胜,B,-1,1,-2,-9
747623,崔精,李丹霏,黑中盘胜,B,5,-4,4,16
764698,金惠敏,崔精,白胜5.5目,W,-2,2,0,-9
780602,崔精,金惠敏,黑中盘胜,B,1,10,1,21
805868,申真谞,崔精,黑中盘胜,B,-3,-6,-7,-17
984544,牛荣子,崔精,白中盘胜,W,-1,-4,-1,-14
984545,黑嘉嘉,崔精,白棋2.5目胜,W,2,6,1,-13
986949,於之莹,崔精,黑3.5目胜,B,3,-7,-3,-8
1031736,崔精,朴键昊,黑中盘胜,B,-2,-3,-12,-23
1103164,仲邑堇,崔精,白中盘胜,W,0,11,1,-12
1169204,杨子萱,崔精,白棋中盘胜,W,2,3,3,-3
1172027,崔精,高星,黑棋中盘胜,B,0,-1,-2,16
1192455,崔精,赵惠连,黑中盘胜,B,0,-5,2,-18
1199713,崔精,於之莹,黑中盘胜,B,1,5,1,-19
1206289,崔精,藤泽里菜,黑中盘胜,B,3,1,4,30
1212058,向井千瑛,崔精,黑中盘胜,B,1,-9,1,16
1212068,崔精,於之莹,黑棋中盘胜,B,1,3,3,-26
1214671,娜塔莉亚,崔精,白棋中盘胜,W,-1,5,-1,5
1217142,黑嘉嘉,崔精,白棋中盘胜,W,1,4,-1,5
1249187,时越,崔精,白中盘胜,W,1,3,-1,-24
1257173,崔精,彭立尧,白中盘胜,W,2,-8,2,15
1271711,崔精,金彩瑛,白棋中盘胜,W,4,0,9,5
1295524,崔精,於之莹,黑棋4.5目胜,B,0,-6,3,27
1295525,崔精,陆敏全,黑棋中盘胜,B,-2,-2,2,0
1343232,罗玄,崔精,黑中盘胜,B,-2,-3,6,9
1426663,宋慧领,崔精,白中盘胜,W,-1,-9,-1,-2
1492115,崔精,宋知勋,白中盘胜,W,-6,-3,-10,-17
1584766,崔精,陈耀烨,白胜5.5目,W,-5,-9,-1,-15
1754696,崔精,阿里亚纳,黑棋中盘胜,B,2,5,1,7
1975147,王晨星,崔精,白棋中盘胜,W,0,4,0,12
1975182,崔精,王晨星,黑棋中盘胜,B,3,-3,0,8
1975251,崔精,金彩瑛,黑棋中盘胜,B,-3,1,-4,-37
1975289,李赫,崔精,白棋中盘胜,W,-2,-8,-5,23
1975305,崔精,於之莹,黑棋1.5目胜,B,1,1,-25,-23
1975307,崔精,周泓余,黑棋中盘胜,B,1,-2,1,-6
1975333,崔精,芮乃伟,黑棋中盘胜,B,8,-4,1,0
3231112,赵晨宇,崔精,黑棋中盘胜,B,3,3,1,9
3320965,崔精,上野爱咲美,白棋1/4子胜,W,-2,4,-2,-8
3479861,丁明君,崔精,白棋中盘胜,W,-4,2,-10,7
4026461,於之莹,崔精,黑棋中盘胜,B,2,-2,0,-20
4468265,陆敏全,崔精,白棋中盘胜,W,0,-1,0,3
4468269,崔精,周泓余,黑棋中盘胜,B,-1,1,3,8
5006366,崔精,方若曦,黑棋中盘胜,B,3,-2,-3,-17
5013798,於之莹,崔精,黑棋中盘胜,B,3,5,6,-3
5017654,崔精,於之莹,黑棋中盘胜,B,0,-5,-1,12
5022637,於之莹,崔精,白棋中盘胜,W,2,9,19,-10
6230394,崔精,李小溪,黑棋中盘胜,B,-1,-1,-3,-22
6241997,上野爱咲美,崔精,白棋中盘胜,W,2,4,3,-22
6557316,崔精,吴侑珍,白棋中盘胜,W,-5,2,-6,-21
6685854,崔精,上野爱咲美,白棋中盘胜,W,-3,4,6,-29
6734894,佐田笃史,崔精,白棋中盘胜,W,-1,2,2,-9
6760089,崔精,杨鼎新,黑棋中盘胜,B,-6,0,-2,-15
6765058,一力辽,崔精,白棋中盘胜,W,0,-1,3,6
6771300,崔精,卞相壹,黑棋中盘胜,B,0,-4,-1,-21
6791683,申真谞,崔精,黑棋中盘胜,B,1,-1,-11,-11
6791684,崔精,申真谞,白棋中盘胜,W,1,5,0,4
669665,陈耀烨,申真谞,白中盘胜,W,-5,-3,-1,-12
671948,时越,申真谞,白中盘胜,W,-6,-2,-3,-12
674024,杨鼎新,申真谞,白中盘胜,W,3,2,3,13
678972,尹峻相,申真谞,白中盘胜,W,6,-2,5,42
684275,申真谞,伊利亚,黑中盘胜,B,10,-1,9,27
686854,申真谞,党毅飞,黑中盘胜,B,0,0,3,14
688898,唐韦星,申真谞,白中盘胜,W,0,3,17,5
691890,朴廷桓,申真谞,黑中盘胜,B,0,0,2,30
693772,申旻埈,申真谞,白中盘胜,W,-2,3,7,9
694750,申真谞,李翔宇,黑中盘胜,B,4,7,6,10
699799,申真谞,李世石,黑中盘胜,B,8,11,5,9
703209,申真谞,范廷钰,黑中盘胜,B,1,-2,4,7
707282,许家元,申真谞,白中盘胜,W,-5,-5,-6,2
707294,申真谞,范蕴若,黑中盘胜,B,-4,-4,-5,13
708306,王元均,申真谞,白胜4.5目,W,8,1,7,6
708320,范蕴若,申真谞,白中盘胜,W,2,5,2,-14
722206,辜梓豪,申真谞,黑中盘胜,B,1,5,2,5
729106,秦悦欣,申真谞,白中盘胜,W,-4,-2,-3,0
742450,申旻埈,申真谞,白中盘胜,W,1,-8,22,42
742455,申旻埈,申真谞,白中盘胜,W,1,3,1,-2
742460,许映皓,申真谞,白中盘胜,W,-3,1,1,22
754900,申真谞,卞相壹,白中盘胜,W,3,1,-2,-4
805868,申真谞,崔精,黑中盘胜,B,-3,-6,-7,-17
834079,申真谞,江维杰,黑中盘胜,B,-1,-2,1,-3
839172,申真谞,陈耀烨,白中盘胜,W,-6,1,-7,-1
843274,陈耀烨,申真谞,白胜1又1/4子,W,5,-4,6,37
845375,陈耀烨,申真谞,黑中盘胜,B,-2,1,0,6
867200,朴常镇,申真谞,白中盘胜,W,-3,4,0,-12
871409,金明训,申真谞,白中盘胜,W,1,-7,3,8
871411,朴珉奎,申真谞,白中盘胜,W,5,9,5,0
871420,卞相壹,申真谞,白中盘胜,W,-1,-2,0,9
883718,申真谞,辜梓豪,黑中盘胜,B,3,-3,4,6
887593,柯洁,申真谞,黑中盘胜,B,-2,3,1,-28
926613,申真谞,柯洁,白中盘胜,W,7,3,7,36
1029534,申真谞,申旻埈,黑中盘胜,B,6,0,20,19
1029543,申真谞,俞炳龙,黑胜2.5目,B,5,6,-46,0
1031733,申真谞,朴河旼,黑胜2.5目,B,3,-1,-4,11
1044048,张栩,申真谞,白棋中盘胜,W,1,2,4,20
1048849,申真谞,朴廷桓,白中盘胜,W,-1,-2,-3,-8
1068360,白洪淅,申真谞,白中盘胜,W,2,-4,2,16
1084818,朴廷桓,申真谞,黑中盘胜,B,-1,13,-3,-17
1105951,李东勋,申真谞,白中盘胜,W,6,7,3,-16
1117494,赵汉乘,申真谞,白中盘胜,W,-1,-3,-2,-6
1128184,申真谞,范廷钰,黑中盘胜,B,5,-1,0,-8
1134199,谢尔豪,申真谞,白中盘胜,W,0,2,2,-8
1144188,申真谞,丁浩,黑中盘胜,B,0,-4,-1,-19
1144195,六浦雄太,申真谞,白中盘胜,W,0,1,1,-17
1144201,申真谞,陈梓健,黑中盘胜,B,2,0,6,-6
1150573,丁浩,申真谞,黑中盘胜,B,-1,-5,-6,-9
1150576,王泽锦,申真谞,黑中盘胜,B,2,6,0,8
1153588,申真谞,李东勋,白中盘胜,W,1,5,2,-5
1162400,卞相壹,申真谞,白中盘胜,W,1,4,2,1
1169196,申真谞,李东勋,黑中盘胜,B,-1,1,-4,-2
1172034,申真谞,丁浩,黑棋中盘胜,B,-7,0,-8,1
1179571,文敏钟,申真谞,白中盘胜,W,7,8,11,12
1189701,柯洁,申真谞,黑中盘胜,B,-2,2,-8,-8
1212061,芈昱廷,申真谞,黑棋中盘胜,B,-2,-6,-1,2
1214657,伊田笃史,申真谞,白棋2.5目胜,W,-1,0,-12,32
1229038,金志锡,申真谞,白中盘胜,W,1,1,1,4
1231772,申真谞,金志锡,黑中盘胜,B,-2,-9,-7,-7
1234399,金志锡,申真谞,白中盘胜,W,-4,-3,-3,4
1251947,申真谞,廖元赫,黑中盘胜,B,8,1,7,25
1257177,申真谞,芈昱廷,黑胜3.5目,B,3,-7,4,37
1263102,申真谞,柁嘉熹,黑中盘胜,B,1,-1,1,32
1289839,申真谞,周睿羊,黑中盘胜,B,1,-6,0,-8
1444243,张涛,申真谞,白胜1又1/4子,W,-1,5,0,8
1478454,时越,申真谞,白棋中盘胜,W,0,7,-1,-3
1495525,陈耀烨,申真谞,黑中盘胜,B,-2,-2,-2,-5
1495531,金志锡,申真谞,白中盘胜,W,-9,-2,-4,-8
1564500,申真谞,党毅飞,白中盘胜,W,0,-3,0,20
1584770,高星,申真谞,白中盘胜,W,0,1,0,-10
1588074,申真谞,陈耀烨,黑中盘胜,B,3,2,1,10
1593246,廖元赫,申真谞,黑中盘胜,B,1,7,-2,-11
1672692,朴廷桓,申真谞,黑中盘胜,B,-2,8,-3,4
1693212,申真谞,古灵益,黑棋中盘胜,B,6,0,6,27
1698342,丁浩,申真谞,黑棋中盘胜,B,-3,-7,-1,-28
1748598,许嘉阳,申真谞,白中盘胜,W,-2,-3,0,14
1754702,申真谞,柯洁,黑中盘胜,B,1,4,-3,5
1975168,邬光亚,申真谞,白棋中盘胜,W,-1,-7,4,9
1975271,芈昱廷,申真谞,白棋中盘胜,W,-7,3,4,-1
1975280,丁浩,申真谞,白中盘胜,W,-7,3,-8,1
1999878,辜梓豪,申真谞,白中盘胜,W,0,2,-2,2
1999936,范蕴若,申真谞,黑中盘胜,B,-10,-7,-10,-19
2000039,申真谞,芈昱廷,黑中盘胜,B,-4,0,-1,1
2126484,朴廷桓,申真谞,白棋中盘胜,W,-5,1,-6,-6
2151401,申真谞,朴廷桓,黑棋中盘胜,B,0,5,-1,-22
2517395,申真谞,金志锡,黑棋中盘胜,B,-7,4,-8,-16
3231109,范蕴若,申真谞,白棋中盘胜,W,2,-9,1,16
3231113,申真谞,柯洁,白棋中盘胜,W,-1,4,-4,-2
3231194,许嘉阳,申真谞,白棋中盘胜,W,2,4,2,38
3231216,李维清,申真谞,白棋中盘胜,W,-4,-8,-5,1
3231235,申真谞,江维杰,黑棋3/4子胜,B,-1,-4,-1,0
3231244,陈浩,申真谞,白棋中盘胜,W,4,-1,5,36
3231260,申真谞,芈昱廷,黑棋中盘胜,B,-2,5,-3,-31
3231269,时越,申真谞,白棋1/4子胜,W,-1,-2,1,-16
3231295,辜梓豪,申真谞,黑棋中盘胜,B,3,-1,13,-10
3231317,申真谞,陈一纯,黑棋中盘胜,B,-2,-1,-3,24
3241544,申真谞,谢尔豪,黑棋不计点胜,B,2,6,4,17
3273196,申真谞,范廷钰,黑棋5点胜,B,1,-3,-9,-17
3273197,辜梓豪,申真谞,白棋不计点胜,W,-2,-3,-1,-23
3415496,申真谞,廖元赫,黑棋中盘胜,B,-4,-4,8,5
3415507,连笑,申真谞,白棋超时胜,W,-4,1,-2,1
3422416,时越,申真谞,白棋中盘胜,W,7,1,4,23
3433462,谢尔豪,申真谞,白棋中盘胜,W,2,9,0,-22
3433464,申真谞,柯洁,白棋中盘胜,W,-1,0,1,12
3436275,柯洁,申真谞,黑棋0.5目胜,B,-8,6,-6,-5
3717814,唐韦星,申真谞,白棋4.5目胜,W,4,8,6,0
3717828,蒋其润,申真谞,白棋中盘胜,W,1,-4,3,8
3717913,申真谞,许嘉阳,白棋中盘胜,W,0,3,3,16
3717928,申真谞,许嘉阳,黑棋中盘胜,B,0,-5,-7,4
3717939,党毅飞,申真谞,白棋1又1/4子胜,W,-3,-7,3,9
3717956,申真谞,古灵益,黑棋2又3/4子胜,B,2,8,2,-13
3717973,申真谞,赵晨宇,黑棋不计点胜,B,4,-2,1,21
3717974,赵晨宇,申真谞,白棋1点胜,W,1,0,-10,3
3753989,范廷钰,申真谞,白棋中盘胜,W,-13,0,-12,-20
3753992,申真谞,连笑,黑棋中盘胜,B,-5,-3,-8,-1
3910994,井山裕太,申真谞,白棋中盘胜,W,10,8,8,27
3910995,申真谞,杨鼎新,黑棋中盘胜,B,0,-4,-1,-23
3919405,申真谞,一力辽,黑棋中盘胜,B,1,-2,1,21
3919406,申真谞,柯洁,黑棋中盘胜,B,-5,0,-7,-17
4188245,唐韦星,申真谞,白棋1又1/4子胜,W,2,11,1,13
4191409,申真谞,李维清,黑棋中盘胜,B,-2,7,-2,-7
4194610,丁浩,申真谞,黑棋中盘胜,B,1,1,-5,12
4290791,申真谞,杨鼎新,黑棋3/4子胜,B,-3,-2,-2,28
4296786,申真谞,丁世雄,黑棋中盘胜,B,1,-5,-2,29
4303983,童梦成,申真谞,白棋中盘胜,W,0,4,-3,-12
4672333,唐韦星,申真谞,白棋1/4子胜,W,1,-6,1,6
4684730,申真谞,唐韦星,黑棋中盘胜,B,0,-2,-1,-22
4742052,申真谞,胡钰函,黑棋中盘胜,B,4,-2,3,4
4745634,许嘉阳,申真谞,白棋中盘胜,W,0,5,-2,19
4745643,申真谞,陶欣然,黑棋中盘胜,B,-8,-6,-11,7
4827758,谢尔豪,申真谞,白棋中盘胜,W,2,-2,2,7
4840247,范廷钰,申真谞,白棋中盘胜,W,0,4,-1,-26
4851711,韩升周,申真谞,白棋中盘胜,W,1,2,-1,10
4858907,申真谞,杨鼎新,黑棋中盘胜,B,3,5,13,-4
4878937,申真谞,朴廷桓,黑棋中盘胜,B,0,6,-4,-8
4882885,朴廷桓,申真谞,黑棋中盘胜,B,0,2,1,-11
4886662,申真谞,朴廷桓,白棋中盘胜,W,2,-5,3,9
4909910,申真谞,一力辽,黑棋中盘胜,B,2,-7,1,11
4917492,柯洁,申真谞,白棋3.5目胜,W,-1,9,0,2
5241760,金禹丞,申真谞,白棋1又1/4子胜,W,2,7,2,36
5247690,丁浩,申真谞,白棋中盘胜,W,0,3,-1,-3
5340178,杨鼎新,申真谞,白棋中盘胜,W,1,11,8,0
5349842,申真谞,杨鼎新,黑棋中盘胜,B,-3,-1,1,15
5417132,芈昱廷,申真谞,白棋中盘胜,W,-3,3,0,8
5421336,余正麒,申真谞,白棋中盘胜,W,-3,-2,-2,-9
5431045,柯洁,申真谞,白棋中盘胜,W,-5,-7,-5,-8
5556199,申真谞,李钦诚,黑棋中盘胜,B,3,4,12,5
5907805,申真谞,余正麒,黑棋中盘胜,B,0,-7,-6,14
6247782,申真谞,芈昱廷,白棋中盘胜,W,2,-2,-5,-21
6253621,蒋其润,申真谞,白棋中盘胜,W,-1,0,-2,9
6259546,申真谞,李维清,白棋中盘胜,W,-3,-2,-2,-11
6271759,申真谞,李翔宇,黑棋中盘胜,B,-2,0,-3,14
6284554,党毅飞,申真谞,白棋中盘胜,W,-4,-4,-1,-12
6290799,周睿羊,申真谞,白棋中盘胜,W,-6,-2,-5,1
6383888,柯洁,申真谞,白棋中盘胜,W,-3,3,-2,-1
6494874,谢尔豪,申真谞,黑棋中盘胜,B,-10,1,-14,-15
6522471,许嘉阳,申真谞,白棋中盘胜,W,-3,0,-6,-31
6723464,芈昱廷,申真谞,白棋中盘胜,W,-2,-1,-2,6
6760088,朴廷桓,申真谞,白棋中盘胜,W,1,1,3,9
6765063,范廷钰,申真谞,白棋1.5目胜,W,2,-10,2,29
6771301,申真谞,金明训,黑棋中盘胜,B,3,0,3,2
6791683,申真谞,崔精,黑棋中盘胜,B,1,-1,-11,-11
6791684,崔精,申真谞,白棋中盘胜,W,1,5,0,4
6816155,芈昱廷,申真谞,白棋中盘胜,W,6,-4,8,19
6831838,申真谞,杨鼎新,白棋中盘胜,W,-1,-9,-6,-3
7057475,申真谞,李轩豪,白棋中盘胜,W,2,1,4,15
7077364,申真谞,柯洁,黑棋中盘胜,B,4,2,2,8
7380024,申真谞,许嘉阳,黑棋中盘胜,B,-19,-2,-25,-12
7384225,许嘉阳,申真谞,白棋中盘胜,W,-9,0,-6,6
7414507,申真谞,黄云嵩,白棋中盘胜,W,-1,-4,0,10
7414516,黄云嵩,申真谞,白棋中盘胜,W,3,-1,3,29
7429249,辜梓豪,申真谞,白棋中盘胜,W,-1,-3,-3,29
8630611,申真谞,赖均辅,黑棋1又3/4子胜,B,3,0,6,33
